Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code
5594,US-28632-2018,2018-06-14,2018-06-17,Standard Class,CG-2318,Customer_359,Home Office,United States,Austin,Ohio,East,Technology,Pens Pro,Pens,277.4904630593296,3,0.15,0.09808094617996647,21.092808558901464,Te-Pen-184,85001
5595,US-22100-2017,2018-06-25,2018-06-29,Standard Class,CG-3552,Customer_252,Consumer,United States,Chicago,California,East,Technology,Tables Premium,Tables,237.58828190223818,2,0.1,0.08207106807087837,16.574255448315384,Te-Tab-105,85001
5596,US-76861-2016,2016-01-03,2016-01-04,First Class,CG-7320,Customer_9,Corporate,United States,Philadelphia,Ohio,West,Furniture,Binders Basic,Binders,407.8402899668549,1,0.0,0.047221405616442114,19.258791759252222,Fu-Bin-195,94101
5597,US-63025-2015,2016-05-09,2016-05-15,Standard Class,CG-6418,Customer_763,Consumer,United States,Philadelphia,Ohio,Central,Office Supplies,Software Pro,Software,402.1363062382851,3,0.1,0.08015833885699611,27.399391556826835,Of-Sof-575,19101
5598,US-88944-2015,2017-11-14,2017-11-16,Second Class,CG-3860,Customer_239,Consumer,United States,Chicago,Michigan,West,Furniture,Storage Basic,Storage,156.12476864369654,1,0.0,0.054415417267259514,8.495594431501102,Fu-Sto-947,10001
5599,US-29369-2015,2016-12-18,2016-12-23,First Class,CG-7720,Customer_35,Consumer,United States,Philadelphia,Michigan,East,Office Supplies,Bookcases Premium,Bookcases,148.14864250818684,5,0.0,0.08257005834645267,12.232642055848746,Of-Boo-370,94101
5600,US-11461-2017,2017-10-13,2017-10-19,Standard Class,CG-2077,Customer_778,Consumer,United States,New York,Ohio,Central,Office Supplies,Storage Premium,Storage,830.2612492569473,2,0.0,0.0556545315831823,46.20780091906317,Of-Sto-939,60601
5601,US-38610-2017,2018-08-30,2018-09-03,Second Class,CG-6439,Customer_616,Consumer,United States,Phoenix,Michigan,Central,Furniture,Paper Standard,Paper,113.27538511651419,1,0.2,0.06411911091714899,5.084181887727978,Fu-Pap-110,77001
5602,US-30995-2015,2016-08-28,2016-08-29,First Class,CG-3526,Customer_383,Consumer,United States,Los Angeles,Texas,Central,Technology,Computers Basic,Computers,362.23311648450635,1,0.0,0.04524838775165223,16.39046451118035,Te-Com-552,60601
5603,US-17717-2018,2016-01-10,2016-01-15,Standard Class,CG-1721,Customer_669,Corporate,United States,Dallas,Pennsylvania,South,Office Supplies,Bookcases Standard,Bookcases,909.2469879233989,2,0.0,0.04673189242067422,42.49083242345835,Of-Boo-634,75201
5604,US-89472-2017,2016-09-30,2016-10-05,Standard Class,CG-6801,Customer_686,Consumer,United States,San Diego,New York,West,Furniture,Binders Deluxe,Binders,153.21382679293188,5,0.0,0.061472948673771115,9.418505710553958,Fu-Bin-615,10001
5605,US-63668-2016,2017-11-14,2017-11-17,Second Class,CG-7053,Customer_710,Consumer,United States,San Diego,Pennsylvania,Central,Office Supplies,Storage Standard,Storage,275.3061362304581,1,0.15,0.07633008303950187,16.285958685810343,Of-Sto-993,75201
5606,US-39550-2018,2018-09-19,2018-09-20,Second Class,CG-2345,Customer_723,Corporate,United States,Seattle,Illinois,West,Technology,Paper Standard,Paper,146.77216868223192,1,0.0,0.07193562239897958,10.558147305004372,Te-Pap-661,60601
5607,US-13576-2015,2018-10-10,2018-10-14,Second Class,CG-1745,Customer_730,Consumer,United States,Houston,Florida,West,Technology,Storage Premium,Storage,96.55504944414182,2,0.0,0.05543810323724276,5.352828799161413,Te-Sto-319,60601
5608,US-56380-2015,2015-04-26,2015-04-28,Standard Class,CG-9124,Customer_201,Consumer,United States,Los Angeles,Georgia,East,Technology,Phones Premium,Phones,454.7096139049809,2,0.0,0.04807178900757351,21.858704619355457,Te-Pho-258,94101
5609,US-42800-2017,2015-02-17,2015-02-19,Standard Class,CG-6599,Customer_233,Consumer,United States,Chicago,Texas,West,Office Supplies,Tables Pro,Tables,431.34626148593105,4,0.25,0.05399831108069747,14.557481007008237,Of-Tab-494,75201
5610,US-89614-2016,2015-04-09,2015-04-13,Standard Class,CG-1877,Customer_628,Home Office,United States,Seattle,Ohio,East,Office Supplies,Computers Premium,Computers,264.1050290608348,4,0.0,0.0693880137341727,18.325723383737284,Of-Com-282,85001
5611,US-57236-2016,2016-02-09,2016-02-12,Standard Class,CG-9325,Customer_496,Consumer,United States,Houston,Florida,West,Office Supplies,Computers Pro,Computers,86.20159981896835,2,0.0,0.05712343045118439,4.9241310920396675,Of-Com-330,75201
5612,US-42532-2016,2018-05-22,2018-05-25,Second Class,CG-5813,Customer_77,Consumer,United States,Chicago,Ohio,Central,Office Supplies,Computers Premium,Computers,89.28280077126918,1,0.2,0.08056811347952757,5.0353427770167665,Of-Com-740,90210
5613,US-38688-2018,2016-11-15,2016-11-20,Second Class,CG-8764,Customer_218,Consumer,United States,Chicago,Illinois,East,Technology,Bookcases Pro,Bookcases,254.57095991001285,2,0.0,0.05163103004220868,13.143760878987775,Te-Boo-989,77001
5614,US-33089-2017,2017-06-21,2017-06-22,Second Class,CG-8309,Customer_374,Consumer,United States,New York,Illinois,West,Furniture,Tables Pro,Tables,367.23031890734785,1,0.0,0.03890995811933253,14.288916328834034,Fu-Tab-154,60601
5615,US-61829-2016,2016-05-17,2016-05-22,Standard Class,CG-2347,Customer_53,Corporate,United States,New York,North Carolina,Central,Office Supplies,Accessories Pro,Accessories,367.2049011061334,1,0.25,0.07419700519268285,17.028439971343982,Of-Acc-155,77001
5616,US-43585-2018,2017-06-12,2017-06-14,Standard Class,CG-2364,Customer_596,Home Office,United States,Dallas,Illinois,East,Furniture,Pens Standard,Pens,254.15342401929692,2,0.1,0.05666727775620182,12.241855270852549,Fu-Pen-327,60601
5617,US-69004-2017,2015-09-15,2015-09-19,First Class,CG-5261,Customer_258,Corporate,United States,Dallas,Georgia,East,Office Supplies,Chairs Basic,Chairs,256.3504326957575,2,0.0,0.060052570385051685,15.39450240270043,Of-Cha-200,94101
5618,US-12438-2018,2017-04-23,2017-04-24,Second Class,CG-8208,Customer_132,Consumer,United States,New York,Ohio,East,Technology,Accessories Premium,Accessories,220.83916220797414,3,0.1,0.1007187100155461,18.90624020772593,Te-Acc-823,10001
5619,US-33212-2017,2015-05-01,2015-05-05,First Class,CG-5082,Customer_711,Corporate,United States,Houston,Florida,West,Furniture,Pens Basic,Pens,123.61640452253681,1,0.0,0.03183371750319968,3.9351697003316923,Fu-Pen-491,60601
5620,US-82177-2018,2017-03-20,2017-03-21,Standard Class,CG-2579,Customer_787,Corporate,United States,Los Angeles,Georgia,East,Furniture,Software Pro,Software,382.22648816660825,5,0.0,0.033816681487164234,12.92563140628754,Fu-Sof-710,75201
5621,US-24026-2015,2017-09-04,2017-09-10,Second Class,CG-6599,Customer_395,Consumer,United States,New York,Ohio,Central,Office Supplies,Binders Pro,Binders,29.16249693609232,2,0.0,0.03881514130654957,1.1319464394262422,Of-Bin-721,94101
5622,US-60998-2018,2015-02-23,2015-02-25,First Class,CG-4419,Customer_595,Consumer,United States,Los Angeles,Florida,South,Furniture,Binders Pro,Binders,217.25341427787976,4,0.1,0.054499193642801536,10.06411551014646,Fu-Bin-588,10001
5623,US-65744-2016,2017-10-15,2017-10-17,Same Day,CG-3017,Customer_249,Consumer,United States,New York,Pennsylvania,Central,Technology,Pens Pro,Pens,217.61147088025157,2,0.0,0.05191592308087628,11.297500383735489,Te-Pen-422,10001
5624,US-61039-2018,2018-09-16,2018-09-22,Same Day,CG-5017,Customer_398,Consumer,United States,Phoenix,Ohio,West,Technology,Accessories Standard,Accessories,298.60062007724315,1,0.0,0.09575992635204236,28.593973387270985,Te-Acc-154,77001
5625,US-95172-2018,2017-02-22,2017-02-23,Same Day,CG-4037,Customer_69,Consumer,United States,Seattle,Michigan,West,Technology,Paper Standard,Paper,248.39896516799206,1,0.25,0.0783658031264184,12.16624025072558,Te-Pap-579,85001
5626,US-87758-2016,2015-08-29,2015-09-01,First Class,CG-1761,Customer_654,Consumer,United States,Philadelphia,Ohio,West,Furniture,Tables Premium,Tables,600.4022665628812,4,0.2,0.03687687898413697,15.498673208088642,Fu-Tab-738,19101
5627,US-23105-2015,2016-04-27,2016-04-28,Second Class,CG-1598,Customer_423,Home Office,United States,Dallas,Georgia,West,Office Supplies,Paper Deluxe,Paper,317.9965549502271,3,0.4,0.07074052572507913,8.99809739037723,Of-Pap-976,85001
5628,US-77182-2018,2017-10-09,2017-10-11,Standard Class,CG-4743,Customer_652,Consumer,United States,Seattle,North Carolina,East,Office Supplies,Software Pro,Software,578.1068608674922,1,0.0,0.07292877228242778,42.160623611114495,Of-Sof-150,19101
5629,US-85400-2017,2015-07-06,2015-07-10,Second Class,CG-9608,Customer_340,Consumer,United States,Dallas,Illinois,West,Furniture,Storage Premium,Storage,509.38792303663695,1,0.0,0.06750136749625897,34.38438139105211,Fu-Sto-437,10001
5630,US-36515-2017,2016-10-17,2016-10-22,Standard Class,CG-4417,Customer_374,Consumer,United States,Houston,Texas,Central,Office Supplies,Chairs Deluxe,Chairs,128.41766547519754,1,0.3,0.045193023747937516,3.1919704330114143,Of-Cha-578,94101
5631,US-68001-2018,2015-09-19,2015-09-23,Standard Class,CG-7210,Customer_274,Consumer,United States,Chicago,Michigan,West,Furniture,Storage Standard,Storage,46.536041372594745,2,0.0,0.040828806315571065,1.9000110198950726,Fu-Sto-172,85001
5632,US-68397-2018,2017-08-10,2017-08-12,Second Class,CG-3564,Customer_257,Consumer,United States,Phoenix,Illinois,South,Office Supplies,Pens Basic,Pens,200.7156389776955,1,0.1,0.041450994099897165,7.071883351968314,Of-Pen-280,60601
5633,US-26960-2018,2018-10-19,2018-10-23,First Class,CG-9141,Customer_516,Consumer,United States,Dallas,Ohio,Central,Technology,Storage Basic,Storage,730.7597239251754,1,0.3,0.088111679959655,35.4136568070455,Te-Sto-786,94101
5634,US-91838-2017,2016-05-05,2016-05-08,Second Class,CG-2082,Customer_268,Corporate,United States,Phoenix,New York,South,Furniture,Paper Premium,Paper,102.18406497118895,3,0.15,0.06915971742836267,5.476941320793882,Fu-Pap-378,94101
5635,US-40941-2016,2016-03-06,2016-03-09,Standard Class,CG-1587,Customer_357,Home Office,United States,Seattle,Michigan,South,Office Supplies,Storage Basic,Storage,31.29503011796466,2,0.0,0.04739204249302287,1.4831353971710117,Of-Sto-431,94101
5636,US-50955-2016,2015-08-27,2015-08-28,Second Class,CG-8183,Customer_308,Consumer,United States,San Diego,Illinois,Central,Technology,Desks Premium,Desks,604.3160120778465,3,0.1,0.09882628879141152,50.763962421247484,Te-Des-289,85001
5637,US-66908-2018,2015-10-31,2015-11-04,Same Day,CG-4658,Customer_602,Home Office,United States,Houston,Pennsylvania,West,Technology,Desks Basic,Desks,129.68558187366713,2,0.0,0.09211068061555093,11.945427212407234,Te-Des-777,19101
5638,US-65696-2016,2015-10-25,2015-10-29,First Class,CG-6580,Customer_527,Consumer,United States,Los Angeles,Pennsylvania,West,Office Supplies,Bookcases Premium,Bookcases,168.280955359212,2,0.0,0.045162594864491076,7.600004610297599,Of-Boo-459,94101
5639,US-86676-2018,2015-03-17,2015-03-19,Second Class,CG-6913,Customer_648,Consumer,United States,Austin,Florida,West,Furniture,Accessories Pro,Accessories,463.8298652678493,1,0.1,0.056578447330742236,22.306357562109937,Fu-Acc-834,60601
5640,US-24847-2018,2018-09-18,2018-09-19,Second Class,CG-6026,Customer_732,Consumer,United States,Seattle,New York,East,Technology,Tables Pro,Tables,748.052097771507,2,0.4,0.052304093366176516,15.650474705842036,Te-Tab-769,77001
5641,US-44256-2016,2017-09-25,2017-09-26,Same Day,CG-8054,Customer_798,Home Office,United States,Los Angeles,Florida,East,Furniture,Computers Premium,Computers,384.9895114353231,2,0.0,0.04531447821857645,17.445598830316335,Fu-Com-607,77001
5642,US-38774-2018,2016-10-03,2016-10-07,Standard Class,CG-1780,Customer_694,Home Office,United States,Los Angeles,California,Central,Furniture,Paper Premium,Paper,202.09212940925772,5,0.0,0.06062444316890069,12.25172281425367,Fu-Pap-788,60601
5643,US-19127-2018,2017-04-06,2017-04-11,Standard Class,CG-1170,Customer_491,Corporate,United States,Dallas,Georgia,West,Furniture,Paper Standard,Paper,307.1450980571909,2,0.0,0.06746915166723635,20.722819204668795,Fu-Pap-729,60601
5644,US-38205-2017,2015-10-10,2015-10-14,Standard Class,CG-6019,Customer_639,Home Office,United States,Seattle,New York,Central,Technology,Binders Premium,Binders,363.44810959752505,2,0.4,0.08819682339197323,12.821987493727775,Te-Bin-927,85001
5645,US-91163-2015,2016-08-13,2016-08-17,Standard Class,CG-5224,Customer_638,Corporate,United States,Philadelphia,Florida,West,Technology,Desks Deluxe,Desks,509.9418993191646,4,0.1,0.058614503419738284,25.406492521284356,Te-Des-809,77001
5646,US-48664-2018,2015-03-13,2015-03-17,Standard Class,CG-3727,Customer_707,Home Office,United States,Phoenix,North Carolina,South,Furniture,Computers Premium,Computers,221.0767018434136,2,0.0,0.06133266273680759,13.559222793127855,Fu-Com-313,90210
5647,US-42333-2015,2018-07-10,2018-07-13,Second Class,CG-3108,Customer_198,Corporate,United States,Chicago,Michigan,West,Furniture,Computers Basic,Computers,165.9588275116146,1,0.15,0.053112978535250294,6.831289923603762,Fu-Com-729,90210
5648,US-46079-2016,2016-12-03,2016-12-09,Standard Class,CG-7616,Customer_351,Corporate,United States,San Diego,North Carolina,East,Furniture,Tables Premium,Tables,65.55907450206776,1,0.0,0.047479259967733084,3.1126963415276565,Fu-Tab-667,60601
5649,US-34259-2018,2016-07-28,2016-07-29,Standard Class,CG-3785,Customer_218,Corporate,United States,Dallas,Pennsylvania,East,Technology,Pens Basic,Pens,413.87575865140985,1,0.0,0.05806317150265099,24.0309391553666,Te-Pen-274,85001
5650,US-61119-2016,2017-09-26,2017-10-02,Standard Class,CG-1396,Customer_8,Corporate,United States,Austin,Florida,East,Technology,Bookcases Premium,Bookcases,339.49174879388283,2,0.0,0.08920971257367183,30.285961331035487,Te-Boo-777,19101
5651,US-71829-2017,2017-06-10,2017-06-13,Same Day,CG-9995,Customer_231,Consumer,United States,Los Angeles,Georgia,West,Technology,Tables Basic,Tables,431.8441656341435,4,0.1,0.07090874575403477,26.028298924367547,Te-Tab-504,60601
5652,US-66049-2017,2015-01-12,2015-01-17,Second Class,CG-9031,Customer_703,Consumer,United States,Dallas,Ohio,South,Furniture,Bookcases Standard,Bookcases,373.7858619692737,1,0.0,0.04133048784861454,15.448752026104978,Fu-Boo-718,90210
5653,US-46498-2016,2015-05-21,2015-05-23,Standard Class,CG-4004,Customer_93,Corporate,United States,Phoenix,Pennsylvania,East,Office Supplies,Bookcases Basic,Bookcases,158.85951677445948,2,0.0,0.044729636848453394,7.105728495242363,Of-Boo-205,90210
5654,US-38820-2018,2015-01-17,2015-01-22,Standard Class,CG-8764,Customer_657,Consumer,United States,New York,Pennsylvania,East,Technology,Chairs Standard,Chairs,834.8017614552806,2,0.4,0.08281560956431354,27.653846696112684,Te-Cha-184,60601
5655,US-42795-2015,2017-12-22,2017-12-23,Standard Class,CG-9846,Customer_16,Corporate,United States,Seattle,North Carolina,West,Office Supplies,Tables Premium,Tables,462.94884138183784,1,0.0,0.06751600701221769,31.256457221034218,Of-Tab-744,75201
5656,US-95411-2018,2015-09-10,2015-09-12,Second Class,CG-8644,Customer_625,Consumer,United States,San Diego,Florida,Central,Technology,Software Deluxe,Software,130.27506976301606,2,0.0,0.1036155974883742,13.498529191334542,Te-Sof-145,94101
5657,US-64453-2016,2016-04-09,2016-04-15,Second Class,CG-9459,Customer_196,Home Office,United States,San Diego,Pennsylvania,West,Office Supplies,Software Pro,Software,80.39697560233623,4,0.0,0.07328897316760595,5.89221178767629,Of-Sof-559,19101
5658,US-60325-2017,2016-01-11,2016-01-16,Same Day,CG-2092,Customer_464,Corporate,United States,Seattle,Texas,West,Office Supplies,Pens Pro,Pens,369.6370148611889,4,0.4,0.06376507719228283,9.42797311429948,Of-Pen-446,60601
5659,US-84796-2016,2017-09-07,2017-09-08,Second Class,CG-2497,Customer_205,Consumer,United States,Chicago,North Carolina,East,Office Supplies,Paper Basic,Paper,425.60741926630516,1,0.0,0.05483411156625418,23.337804711474096,Of-Pap-253,19101
5660,US-59993-2015,2016-06-03,2016-06-08,Same Day,CG-8327,Customer_580,Corporate,United States,Chicago,Ohio,South,Office Supplies,Phones Deluxe,Phones,56.19575533615539,2,0.0,0.07320575072897302,4.113852457164947,Of-Pho-402,94101
5661,US-55706-2015,2015-03-31,2015-04-02,Standard Class,CG-5993,Customer_127,Consumer,United States,Houston,Georgia,West,Technology,Binders Premium,Binders,361.058827131492,3,0.0,0.06411447465231633,23.14909702011711,Te-Bin-547,19101
5662,US-52817-2015,2016-12-20,2016-12-22,First Class,CG-4079,Customer_160,Consumer,United States,Phoenix,Texas,West,Technology,Pens Deluxe,Pens,362.5203207806227,5,0.15,0.06120854817961188,17.196740453456552,Te-Pen-296,10001
5663,US-65710-2018,2017-03-14,2017-03-19,First Class,CG-3135,Customer_501,Home Office,United States,Phoenix,Illinois,Central,Technology,Desks Basic,Desks,405.2953977948599,3,0.15,0.09329789424609779,29.305235550468606,Te-Des-499,85001
5664,US-70964-2017,2017-03-06,2017-03-09,Standard Class,CG-2164,Customer_466,Home Office,United States,Phoenix,North Carolina,Central,Furniture,Desks Deluxe,Desks,95.47783410925597,2,0.1,0.04136555669461315,3.3570696959365023,Fu-Des-772,94101
5665,US-81150-2018,2016-09-21,2016-09-26,Standard Class,CG-3572,Customer_498,Consumer,United States,Philadelphia,New York,South,Furniture,Pens Basic,Pens,7.351352099963888,1,0.2,0.0357744714242666,0.18409351494091628,Fu-Pen-396,19101
5666,US-70438-2018,2018-04-13,2018-04-19,Second Class,CG-5921,Customer_448,Consumer,United States,New York,Ohio,East,Furniture,Software Pro,Software,721.9159717141031,2,0.25,0.03731619152313797,16.836971665059828,Fu-Sof-274,90210
5667,US-87223-2017,2015-03-17,2015-03-22,Standard Class,CG-5670,Customer_464,Corporate,United States,San Diego,Illinois,East,Furniture,Bookcases Standard,Bookcases,124.13949666735127,1,0.15,0.0518819931781382,4.991468502405597,Fu-Boo-776,90210
5668,US-13801-2015,2017-07-14,2017-07-19,First Class,CG-1686,Customer_342,Home Office,United States,Houston,Pennsylvania,East,Furniture,Chairs Premium,Chairs,365.79329980748724,2,0.1,0.06201914700496372,19.283260169062622,Fu-Cha-252,19101
5669,US-50144-2017,2016-02-04,2016-02-07,First Class,CG-9697,Customer_508,Corporate,United States,Phoenix,Illinois,East,Office Supplies,Chairs Basic,Chairs,1124.6339517102401,1,0.15,0.049070173901209976,42.76913727886051,Of-Cha-800,77001
5670,US-20148-2015,2017-08-27,2017-08-31,Standard Class,CG-2770,Customer_664,Corporate,United States,Dallas,Pennsylvania,South,Technology,Pens Pro,Pens,5.0,1,0.3,0.08101666984455448,0.22279584207252484,Te-Pen-116,60601
5671,US-92819-2016,2017-12-30,2018-01-01,Standard Class,CG-1073,Customer_284,Home Office,United States,Dallas,North Carolina,East,Office Supplies,Binders Pro,Binders,82.2153108157125,3,0.1,0.03909850942327958,2.7323216889660955,Of-Bin-273,19101
5672,US-71717-2015,2018-04-18,2018-04-24,Same Day,CG-5901,Customer_151,Corporate,United States,Phoenix,Ohio,West,Technology,Storage Standard,Storage,130.0307093619431,1,0.1,0.0720882745992351,7.967636060394522,Te-Sto-877,77001
5673,US-28637-2016,2018-02-21,2018-02-22,Standard Class,CG-1580,Customer_575,Consumer,United States,Chicago,California,West,Furniture,Binders Pro,Binders,657.9306650022534,1,0.0,0.03482351623316911,22.911459193005715,Fu-Bin-397,60601
5674,US-70304-2018,2018-11-05,2018-11-07,Standard Class,CG-9414,Customer_696,Corporate,United States,Seattle,North Carolina,South,Office Supplies,Desks Premium,Desks,286.4383743577646,1,0.0,0.08658915141994683,24.802455769747894,Of-Des-645,85001
5675,US-98921-2015,2018-08-09,2018-08-11,Standard Class,CG-1896,Customer_213,Consumer,United States,Dallas,Texas,East,Furniture,Storage Premium,Storage,151.4695146470565,1,0.3,0.04695833498973378,3.912015915240877,Fu-Sto-655,90210
5676,US-35437-2016,2017-03-07,2017-03-11,Same Day,CG-3433,Customer_585,Home Office,United States,Los Angeles,Florida,East,Office Supplies,Tables Pro,Tables,194.45260566316745,1,0.2,0.04652680415023527,6.3330808101351845,Of-Tab-607,75201
5677,US-24671-2016,2015-07-14,2015-07-16,First Class,CG-4952,Customer_322,Consumer,United States,Austin,Florida,East,Furniture,Software Deluxe,Software,270.2175265153402,4,0.0,0.06034450233754898,16.30614216045165,Fu-Sof-991,10001
5678,US-33119-2016,2015-08-16,2015-08-18,Standard Class,CG-8452,Customer_796,Corporate,United States,Philadelphia,Illinois,West,Office Supplies,Chairs Basic,Chairs,156.46824007116484,2,0.0,0.04756283876054345,7.4420736736508175,Of-Cha-212,10001
5679,US-26279-2018,2018-12-25,2018-12-28,Standard Class,CG-3169,Customer_666,Corporate,United States,Seattle,Michigan,Central,Office Supplies,Computers Premium,Computers,62.6979429011634,3,0.0,0.03823792335056924,2.397439134893053,Of-Com-454,85001
5680,US-14803-2016,2018-12-30,2019-01-02,Standard Class,CG-9924,Customer_188,Consumer,United States,Houston,Florida,Central,Office Supplies,Binders Deluxe,Binders,374.6798915891959,1,0.0,0.05658328892876908,21.200620561591347,Of-Bin-620,19101
5681,US-70805-2016,2016-04-05,2016-04-08,Standard Class,CG-2464,Customer_572,Consumer,United States,Houston,Georgia,East,Technology,Paper Premium,Paper,311.53927500701866,1,0.3,0.08198749412312498,14.048278463318308,Te-Pap-911,77001
5682,US-38634-2015,2016-09-09,2016-09-12,First Class,CG-1822,Customer_768,Corporate,United States,Chicago,North Carolina,South,Technology,Desks Standard,Desks,77.71856274614845,1,0.15,0.06249889815099021,3.764426516572478,Te-Des-843,60601
5683,US-20826-2016,2017-11-10,2017-11-13,Standard Class,CG-9648,Customer_183,Home Office,United States,Phoenix,Texas,Central,Furniture,Pens Basic,Pens,639.1044688305798,2,0.15,0.04702504977776787,23.29178758146273,Fu-Pen-383,75201
5684,US-55775-2017,2015-03-05,2015-03-11,Second Class,CG-3139,Customer_384,Corporate,United States,Philadelphia,North Carolina,Central,Office Supplies,Accessories Standard,Accessories,129.36822964325108,2,0.1,0.052180703863166644,5.737946488269128,Of-Acc-133,85001
5685,US-84676-2017,2015-06-14,2015-06-15,Second Class,CG-5681,Customer_25,Corporate,United States,Seattle,Texas,Central,Furniture,Chairs Deluxe,Chairs,139.20463292410017,1,0.15,0.0653909757316591,7.054613249287619,Fu-Cha-909,19101
5686,US-76103-2015,2015-01-27,2015-01-31,Standard Class,CG-9505,Customer_537,Consumer,United States,Chicago,New York,Central,Technology,Desks Deluxe,Desks,375.8116763532049,1,0.0,0.0597246756171812,22.44523046334425,Te-Des-962,75201
5687,US-87751-2017,2018-08-27,2018-09-01,Same Day,CG-3649,Customer_314,Home Office,United States,Austin,Pennsylvania,East,Office Supplies,Software Standard,Software,774.6188553077455,2,0.4,0.04382089457370406,13.577796477297614,Of-Sof-521,94101
5688,US-61410-2015,2017-10-08,2017-10-14,Standard Class,CG-6089,Customer_38,Consumer,United States,Dallas,North Carolina,East,Office Supplies,Desks Basic,Desks,1235.5375200359642,1,0.0,0.056131278419857426,69.35230053531888,Of-Des-212,90210
5689,US-59047-2016,2015-10-12,2015-10-15,Standard Class,CG-4879,Customer_302,Consumer,United States,Philadelphia,Ohio,West,Office Supplies,Binders Premium,Binders,50.03967214031834,1,0.0,0.05378786110749073,2.691526934947816,Of-Bin-523,77001
5690,US-55955-2016,2015-10-08,2015-10-12,First Class,CG-8053,Customer_369,Consumer,United States,Phoenix,Georgia,East,Technology,Software Pro,Software,176.45539615380164,1,0.4,0.08041565090358602,5.675910214863234,Te-Sof-341,85001
5691,US-11982-2015,2017-04-17,2017-04-22,Standard Class,CG-2489,Customer_100,Home Office,United States,Chicago,Texas,East,Technology,Chairs Basic,Chairs,496.6351082184893,3,0.0,0.08934175396495822,44.37025164881667,Te-Cha-226,75201
5692,US-89118-2017,2017-04-10,2017-04-12,Standard Class,CG-2664,Customer_388,Corporate,United States,Chicago,North Carolina,South,Furniture,Phones Premium,Phones,309.086688105711,4,0.1,0.06371753141576468,16.740104645634755,Fu-Pho-862,90210
5693,US-49265-2016,2018-04-02,2018-04-08,Standard Class,CG-3532,Customer_659,Consumer,United States,Dallas,Pennsylvania,West,Office Supplies,Computers Premium,Computers,283.79572318412096,1,0.15,0.0697592630263689,15.342969887003747,Of-Com-433,19101
5694,US-54350-2017,2017-07-06,2017-07-08,Standard Class,CG-1655,Customer_446,Consumer,United States,Philadelphia,New York,Central,Technology,Software Pro,Software,116.51320697854892,1,0.0,0.10443030298939084,12.16750950703547,Te-Sof-475,90210
5695,US-79815-2015,2015-08-12,2015-08-16,Same Day,CG-4718,Customer_792,Home Office,United States,Seattle,Texas,West,Technology,Computers Premium,Computers,576.6164234902847,1,0.15,0.0807963745766256,36.106100318000294,Te-Com-785,60601
5696,US-92593-2017,2017-02-22,2017-02-23,Standard Class,CG-4982,Customer_470,Consumer,United States,Philadelphia,Texas,South,Furniture,Phones Premium,Phones,187.3460801145066,2,0.1,0.03064321144668904,4.879752714658595,Fu-Pho-721,85001
5697,US-17312-2016,2018-03-15,2018-03-16,Standard Class,CG-3674,Customer_55,Consumer,United States,Houston,Michigan,East,Furniture,Binders Pro,Binders,205.15008052961764,1,0.0,0.03626059938240049,7.438864883351664,Fu-Bin-878,77001
5698,US-96450-2015,2017-08-22,2017-08-26,First Class,CG-8444,Customer_496,Corporate,United States,Chicago,North Carolina,East,Office Supplies,Pens Deluxe,Pens,268.39826772304986,2,0.0,0.055205108642837564,14.81695552920037,Of-Pen-392,85001
5699,US-27450-2015,2017-08-07,2017-08-08,Standard Class,CG-7209,Customer_584,Consumer,United States,Philadelphia,Florida,East,Office Supplies,Bookcases Standard,Bookcases,135.07151164528162,1,0.15,0.053839882547017597,5.635981599883314,Of-Boo-870,85001
5700,US-67225-2015,2017-11-19,2017-11-20,Same Day,CG-8866,Customer_755,Consumer,United States,New York,Georgia,West,Technology,Computers Pro,Computers,194.49552977014903,2,0.25,0.06326808960427427,7.690850378205364,Te-Com-932,85001
5701,US-88711-2015,2015-02-14,2015-02-16,Standard Class,CG-5015,Customer_127,Home Office,United States,Phoenix,Ohio,Central,Technology,Binders Standard,Binders,79.48791319535263,1,0.0,0.08453425484440288,6.7194515111057145,Te-Bin-491,60601
5702,US-20295-2017,2016-04-15,2016-04-16,Standard Class,CG-6976,Customer_321,Corporate,United States,San Diego,Illinois,Central,Office Supplies,Pens Pro,Pens,545.9109563768124,2,0.0,0.05173937734870575,28.24509297077274,Of-Pen-721,19101
5703,US-22190-2017,2015-02-03,2015-02-04,Standard Class,CG-1200,Customer_766,Consumer,United States,New York,Florida,South,Technology,Binders Pro,Binders,324.21433040507924,4,0.0,0.06531413590085479,21.17577883708198,Te-Bin-316,10001
5704,US-86325-2017,2016-10-14,2016-10-18,Standard Class,CG-7611,Customer_68,Corporate,United States,Seattle,Pennsylvania,East,Technology,Software Basic,Software,154.919845785539,5,0.15,0.09966536435976563,11.966110729500196,Te-Sof-810,77001
5705,US-82427-2016,2018-12-21,2018-12-22,Standard Class,CG-9329,Customer_396,Home Office,United States,Houston,Michigan,West,Office Supplies,Software Standard,Software,611.2976556749302,2,0.2,0.08465392326725933,36.22412138587274,Of-Sof-363,19101
